Generacion,k,e,aa,da,af,df,puntos
109,58,2,3,12,3,10,21
109,58,2,17,12,3,3,19
109,58,2,17,12,3,1,9
109,58,2,17,12,3,10,9
109,58,2,17,12,4,10,9
109,58,4,9,12,3,10,9
109,79,3,8,12,10,10,9
109,58,2,3,12,8,10,9
109,58,2,3,8,3,10,7
109,58,2,10,12,3,10,6
109,58,2,8,12,3,10,6
109,58,4,17,12,3,3,6
109,9,3,8,12,10,1,6
109,58,2,17,12,3,10,6
110,58,2,3,12,3,10,27
110,58,2,3,12,3,10,24
110,58,3,8,12,10,10,21
110,58,3,8,12,10,10,21
110,58,2,17,12,3,3,10
110,58,2,17,12,4,10,9
110,90,2,17,11,3,1,9
110,58,3,8,4,3,10,9
110,58,2,17,12,3,3,9
110,58,2,9,12,3,10,7
110,58,2,5,12,4,10,7
110,58,2,17,12,7,10,6
110,58,3,8,3,10,10,6
110,58,2,17,12,3,10,6
110,58,2,3,12,3,1,4
110,58,3,17,12,3,10,3
111,58,2,3,12,3,10,24
111,58,2,3,12,3,10,24
111,58,2,3,12,3,10,21
111,90,2,17,11,3,1,18
111,58,2,3,12,3,10,15
111,58,2,8,12,10,10,9
111,58,2,3,12,3,10,9
111,58,2,17,12,3,3,9
111,58,2,17,12,4,10,9
111,37,2,17,11,3,1,9
111,58,2,17,12,3,10,9
111,58,2,17,12,6,3,7
111,58,3,3,12,10,10,7
111,58,3,17,12,10,3,3
111,58,2,8,12,3,10,2
111,58,2,8,12,3,10,2
112,58,2,3,12,3,10,21
112,58,2,3,12,3,10,21
112,58,2,3,12,3,10,21
112,58,2,3,12,3,10,18
112,58,2,3,12,3,10,12
112,58,2,3,12,3,10,12
112,58,2,3,12,3,10,12
112,58,2,6,12,3,10,11
112,90,2,17,11,3,10,11
112,90,2,17,11,3,1,9
112,58,2,3,12,3,10,9
112,58,2,17,11,3,1,9
112,58,2,3,12,3,10,9
112,58,2,17,12,3,10,3
112,90,2,8,12,10,1,0
112,58,2,3,12,3,0,0
113,58,2,3,12,3,10,21
113,58,2,3,12,3,10,18
113,58,2,3,12,6,10,18
113,58,2,3,12,3,10,18
113,58,2,3,12,3,10,12
113,58,2,3,12,3,10,12
113,58,2,3,12,3,10,9
113,58,2,6,12,3,10,9
113,58,2,3,12,3,10,9
113,58,2,3,12,3,6,9
113,58,2,3,12,3,10,9
113,58,2,3,12,3,10,9
113,58,2,3,12,3,10,9
113,58,2,3,14,3,10,9
113,58,2,3,12,3,10,9
113,58,2,3,12,3,0,0
114,58,2,3,12,10,10,18
114,58,2,3,12,3,10,18
114,58,2,3,12,3,10,18
114,58,2,3,12,3,10,18
114,58,2,3,12,3,10,9
114,58,2,3,12,6,10,9
114,58,2,3,12,3,10,9
114,58,2,3,12,3,10,9
114,58,2,3,12,3,10,9
114,23,2,3,12,3,10,9
114,58,2,3,12,3,10,9
114,58,2,3,12,3,10,9
114,58,2,3,12,3,10,9
114,58,2,3,12,3,10,9
114,58,2,3,12,3,10,9
114,58,2,3,12,3,10,9
115,58,1,3,12,3,10,25
115,58,1,19,12,3,10,22
115,58,2,3,12,3,10,16
115,58,2,3,12,2,10,15
115,58,2,3,12,3,10,10
115,58,2,3,12,3,10,10
115,58,2,3,12,3,10,9
115,58,2,3,12,3,10,9
115,81,2,3,12,3,10,9
115,58,2,3,12,6,10,9
115,58,2,9,18,6,10,9
115,58,2,3,12,3,10,9
115,58,2,3,12,10,10,9
115,58,2,3,12,3,10,9
115,58,2,3,12,6,10,6
115,58,2,3,12,0,10,0
116,58,2,19,12,3,10,23
116,19,1,3,12,3,10,19
116,58,2,3,12,2,10,18
116,58,1,3,12,3,10,18
116,58,2,3,12,3,10,10
116,58,1,19,12,3,10,10
116,58,2,3,12,3,10,9
116,58,1,19,12,3,10,9
116,58,2,3,12,3,10,9
116,4,2,3,12,3,10,9
116,58,2,3,12,3,10,8
116,58,1,19,12,3,4,8
116,58,2,3,12,2,10,7
116,58,2,3,12,3,10,5
116,58,1,3,12,3,3,4
116,58,2,3,12,3,4,2
117,58,2,19,12,3,10,27
117,58,1,19,12,2,10,21
117,58,2,3,12,3,10,21
117,58,2,3,12,10,10,15
117,58,2,3,12,3,10,12
117,58,2,3,12,2,10,9
117,58,1,19,12,3,10,9
117,58,2,3,12,3,10,9
117,58,2,3,12,3,9,9
117,58,2,3,12,3,10,9
117,19,1,3,12,3,10,8
117,19,1,3,12,3,10,8
117,19,1,19,9,3,10,6
117,58,1,19,12,3,10,6
117,58,2,3,12,2,10,6
117,59,1,19,12,0,10,3
118,58,2,18,12,10,10,25
118,58,2,19,12,3,6,24
118,58,2,19,12,3,10,21
118,58,1,19,12,2,10,16
118,58,1,19,12,2,10,15
118,58,2,3,12,3,10,12
118,58,2,3,12,3,10,12
118,58,2,3,12,2,10,9
118,58,1,19,12,2,10,9
118,58,2,3,12,3,10,9
118,58,2,19,12,3,10,9
118,58,1,19,12,3,10,6
118,58,2,3,12,10,10,6
118,82,2,3,4,3,10,4
118,58,2,3,12,2,10,1
118,58,4,3,12,3,10,0
119,58,2,19,12,3,10,24
119,58,2,3,12,3,10,21
119,58,2,19,12,3,6,21
119,58,2,18,12,3,6,21
119,58,2,19,12,3,6,12
119,58,2,18,12,10,6,9
119,58,2,3,12,3,10,9
119,58,2,18,12,10,10,9
119,58,1,19,12,2,10,9
119,58,2,18,12,3,6,9
119,58,2,3,12,3,10,9
119,58,2,3,12,8,10,7
119,58,2,19,12,3,10,6
119,58,2,3,12,5,10,6
119,58,1,19,15,2,10,4
119,58,1,19,12,2,10,3
120,58,2,3,12,3,10,21
120,58,2,19,12,3,6,21
120,58,2,3,12,3,10,18
120,58,2,3,12,3,10,18
120,58,2,3,12,3,10,12
120,31,2,18,12,3,9,12
120,58,2,19,12,3,10,9
120,58,2,3,12,3,10,9
120,58,2,19,12,3,10,9
120,58,2,19,12,3,6,9
120,58,2,18,12,3,6,9
120,58,2,19,12,3,6,9
120,72,2,19,12,3,10,9
120,58,2,3,12,3,6,6
120,58,1,18,12,10,6,6
120,58,2,18,12,10,6,3
121,58,2,3,12,3,10,22
121,58,2,3,12,3,10,21
121,58,1,19,12,3,6,18
121,58,2,3,12,3,10,18
121,58,2,3,12,3,10,13
121,58,2,3,12,3,10,12
121,58,2,3,12,3,10,9
121,58,2,3,12,3,10,9
121,58,2,19,12,3,10,9
121,58,2,3,12,3,10,9
121,58,2,19,12,3,10,9
121,58,2,19,12,3,6,9
121,22,2,3,12,3,10,9
121,31,2,3,12,3,5,6
121,58,2,19,1,3,6,3
121,58,2,18,12,3,9,1
122,58,1,3,12,3,10,22
122,58,2,3,12,3,6,18
122,17,2,3,12,3,10,16
122,58,2,3,12,3,10,16
122,58,2,3,12,3,10,9
122,58,2,3,19,3,10,9
122,58,1,19,12,3,6,9
122,58,2,3,12,3,10,9
122,58,2,3,12,3,10,9
122,58,2,3,12,3,10,9
122,12,2,3,9,3,6,9
122,58,2,3,12,3,10,9
122,58,2,3,20,3,10,9
122,58,2,3,12,3,10,9
122,58,2,3,12,3,10,7
122,58,2,3,12,3,10,7
123,58,2,17,19,3,6,24
123,58,1,3,12,3,10,20
123,58,1,3,12,3,10,19
123,58,2,3,12,3,10,14
123,58,1,3,12,3,10,9
123,58,1,19,12,3,6,9
123,58,2,3,12,3,6,9
123,58,2,3,12,3,10,9
123,58,2,3,12,3,6,9
123,58,2,3,12,3,10,8
123,58,2,3,12,3,10,8
123,17,2,3,12,3,10,7
123,58,2,3,12,3,6,7
123,58,1,19,19,3,10,5
123,58,1,19,12,3,10,4
123,82,2,3,12,3,5,3
124,58,2,17,19,3,6,25
124,58,2,3,12,3,10,20
124,58,2,3,12,3,10,18
124,99,2,3,12,3,6,18
124,58,1,3,12,3,10,11
124,58,1,3,12,3,6,9
124,58,2,3,12,3,6,9
124,58,2,17,12,3,6,9
124,58,2,3,12,3,6,9
124,58,2,3,12,3,10,9
124,58,1,3,12,3,10,9
124,58,1,3,12,3,10,8
124,58,1,3,12,3,9,8
124,58,1,19,14,3,10,7
124,58,2,17,12,3,10,2
124,58,4,3,12,3,10,0
125,58,2,3,12,3,6,21
125,58,2,17,19,3,6,21
125,58,2,3,12,3,6,21
125,58,2,17,19,3,6,21
125,58,2,17,19,3,6,12
125,58,2,17,19,3,6,12
125,58,2,3,12,3,10,12
125,58,2,3,12,3,6,12
125,100,2,3,12,10,10,12
125,58,2,3,12,3,10,10
125,58,2,3,12,3,10,10
125,58,2,3,12,3,10,10
125,58,1,3,12,3,6,2
125,58,1,3,12,3,6,1
125,58,1,3,12,3,6,0
125,58,2,15,12,3,10,0
126,58,2,3,19,3,10,19
126,58,2,3,12,3,6,18
126,58,2,3,19,3,6,18
126,58,2,17,12,3,6,18
126,58,2,3,12,3,6,9
126,58,2,17,17,3,6,9
126,58,2,3,12,3,6,9
126,58,4,17,12,3,6,9
126,58,2,3,12,3,10,9
126,19,2,17,19,3,6,9
126,58,2,17,19,3,6,9
126,58,2,17,19,3,6,9
126,58,2,17,19,3,6,9
126,39,2,3,12,3,6,9
126,58,2,17,19,3,6,9
126,58,2,3,19,2,10,7
127,58,2,17,17,3,6,22
127,58,2,3,19,3,10,18
127,58,2,3,12,3,10,18
127,67,2,3,15,3,6,18
127,58,2,3,19,3,10,9
127,76,3,3,19,3,6,9
127,58,2,3,12,3,6,9
127,96,2,3,12,3,6,9
127,58,2,17,12,3,6,9
127,58,2,3,12,3,10,9
127,58,2,3,19,3,6,9
127,58,2,17,12,3,6,9
127,58,2,3,19,3,10,9
127,58,2,3,12,3,6,9
127,58,2,0,17,3,6,7
127,58,4,3,12,10,6,6
128,58,2,17,17,3,6,21
128,76,2,3,19,3,6,19
128,58,2,3,2,3,10,18
128,58,2,3,19,3,10,16
128,58,2,3,12,3,10,12
128,67,2,3,15,3,6,12
128,58,2,3,12,3,6,9
128,58,2,17,17,3,6,9
128,58,2,3,19,3,10,9
128,58,2,3,19,3,10,9
128,58,2,3,19,3,10,9
128,58,2,3,19,3,10,9
128,58,2,0,17,3,10,8
128,58,2,3,19,3,10,7
128,67,2,3,15,3,6,7
128,67,2,3,7,3,6,0
129,76,2,3,19,8,6,21
129,67,2,3,15,3,6,19
129,58,2,3,12,3,6,19
129,58,2,3,19,4,10,18
129,58,2,3,12,3,10,12
129,76,2,3,19,3,6,10
129,76,2,3,19,3,6,10
129,58,2,17,17,3,6,9
129,67,2,3,19,3,6,9
129,58,2,3,15,3,6,9
129,58,2,3,12,3,6,9
129,58,2,17,17,3,6,9
129,58,2,3,2,3,10,8
129,58,2,17,17,3,9,6
129,58,2,3,12,3,2,5
129,67,2,3,19,3,2,3
130,67,2,3,15,3,6,21
130,76,2,3,19,8,6,18
130,58,2,3,12,3,6,18
